"","logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_gene_id","hgnc_symbol","uniprotswissprot"
"2410",1.17474924402186,-1.27375190599457,18.3816341935859,3.11544567248361e-72,6.30840117095748e-72,152.986031447031,"ENSG00000100867","DHRS2","Q13268"
"2411",1.38110287834067,-1.27596598722625,40.6613195713335,2.49120298015367e-298,1.93286787730685e-297,672.845530170286,"ENSG00000214578",NA,NA
"2412",2.19926881355331,-1.27843872431369,73.9431433015955,0,0,1660.0438793505,"ENSG00000255993",NA,NA
"2413",1.74998925406187,-1.28253040642424,45.3243543353247,0,0,805.684818480688,"ENSG00000257027",NA,NA
"2414",1.92382598818968,-1.2830001819746,39.1094844149708,1.2934829906196e-279,8.97447711727394e-279,629.771112067779,"ENSG00000085840","ORC1","Q13415"
"2415",1.29866990009598,-1.28375165061995,29.8301130201357,4.08464683531817e-175,1.5593854315282e-174,389.42994257401,"ENSG00000228399",NA,NA
"2416",2.12459088456781,-1.28812505042104,58.7399563233475,0,0,1204.61032798512,"ENSG00000271525",NA,NA
"2417",1.21479137748287,-1.29588078578355,21.979753212201,1.20813715329069e-100,2.94319652327342e-100,218.248211900861,"ENSG00000163492","CCDC141","Q6ZP82"
"2418",3.5242428407532,-1.302326121922,80.3604956913565,0,0,1847.80259987337,"ENSG00000237749",NA,NA
"2419",1.4596275288355,-1.30235442876264,34.379005598172,1.4962594596742e-224,7.58365873072054e-224,503.121483223257,"ENSG00000249489",NA,NA
"2420",3.2502847032185,-1.30441545163263,53.7506634400017,0,0,1054.5827821449,"ENSG00000166803","PCLAF","Q15004"
"2421",1.79461857450041,-1.30759783070169,41.0758269337866,2.24175037761411e-303,1.78824172877917e-302,684.442328371858,"ENSG00000250328",NA,NA
"2422",4.44593578261184,-1.30917850677364,47.8125457102997,0,0,878.236302088701,"ENSG00000116745","RPE65","Q16518"
"2423",2.09128993861712,-1.30965693645748,66.5714722303823,0,0,1440.42289520032,"ENSG00000214654","B3GALT9","A8MXE2"
"2424",1.46584332018096,-1.3103818948958,19.7934191128987,6.72113443972524e-83,1.45991130140825e-82,177.475029127388,"ENSG00000183542","KLRC4","O43908"
"2425",1.21585196967725,-1.31502455330761,31.2761664940285,2.11433272510966e-190,8.7719191176646e-190,424.591033722511,"ENSG00000188305","PEAK3","Q6ZS72"
"2426",3.39248426676049,-1.3198608341288,62.3952438123236,0,0,1314.81761455148,"ENSG00000152253","SPC25","Q9HBM1"
"2427",3.72963021610004,-1.32313860066727,54.1447760288607,0,0,1066.39216154963,"ENSG00000183856","IQGAP3","Q86VI3"
"2428",2.23427440159253,-1.3253057449342,12.2665863084435,6.34680025114663e-34,9.69069082392312e-34,65.1346731613741,"ENSG00000186960",NA,NA
"2429",1.17388354051859,-1.34266537407107,11.911273712682,4.05579960643658e-32,6.10140890164118e-32,61.0649050845187,"ENSG00000182508","LHFPL1","Q86WI0"
"2430",1.06037518680797,-1.34620184778712,22.3913077444093,3.82043821404924e-104,9.52446813569109e-104,226.307053540796,"ENSG00000229474","PATL2","C9JE40"
"2431",2.8228128236688,-1.35205955352452,78.0243577902472,0,0,1779.87575976349,"ENSG00000165490","DDIAS","Q8IXT1"
"2432",1.42175408117543,-1.35890350309566,36.5998524004861,5.36598136552823e-250,3.14751181873129e-249,561.662353910707,"ENSG00000259394",NA,NA
"2433",2.86580366554133,-1.36223092218552,84.7726742598252,0,0,1974.47530274522,"ENSG00000236942",NA,NA
"2434",3.40502701875521,-1.36235209437071,68.9990486586112,0,0,1513.13684305744,"ENSG00000112984","KIF20A","O95235"
"2435",1.55549205120453,-1.36328619612357,18.9504302284385,1.87703376992721e-76,3.90640610923408e-76,162.680703373424,"ENSG00000166523","CLEC4E","Q9ULY5"
"2436",1.59417752863581,-1.36452190801661,37.2904868793001,4.62354408992149e-258,2.838314265433e-257,580.208450105618,"ENSG00000257702",NA,NA
"2437",1.49355018184494,-1.365339502692,20.2256872669482,2.72228140868517e-86,6.04164872545612e-86,185.2679076041,"ENSG00000099985","OSM","P13725"
"2438",1.16174506868675,-1.36657638136615,44.4070472707551,0,0,779.206420966904,"ENSG00000248980",NA,NA
"2439",1.2237441367545,-1.37168388253229,34.9083587698812,1.51618336167446e-230,7.95160863138906e-230,516.927121674524,"ENSG00000274964",NA,NA
"2440",1.55121151794886,-1.37275210337834,53.5077082500301,0,0,1047.3100491866,"ENSG00000225568",NA,NA
"2441",1.13964953125485,-1.37337122586073,28.3750539275155,3.51740257188082e-160,1.22918664363213e-159,355.106915156154,"ENSG00000225616",NA,NA
"2442",1.96858004553068,-1.37423859047946,55.3947953304661,0,0,1103.91177840771,"ENSG00000104147","OIP5","O43482"
"2443",2.12414339321017,-1.37453973627986,52.3458145103803,0,0,1012.5735812438,"ENSG00000256977","LIMS3","P0CW19"
"2444",1.4424981600303,-1.37786578528132,31.940061547347,1.47096266380738e-197,6.34262294794956e-197,441.051298950014,"ENSG00000133136","GNG5B","A0A804HLA8"
"2445",2.27799908915814,-1.37941779238655,40.0940345129073,1.86535672696979e-291,1.38747951090291e-290,657.013063605648,"ENSG00000136492","BRIP1","Q9BX63"
"2446",1.19431560137682,-1.38297380675115,39.0071935178291,2.16376280950719e-278,1.49241699651565e-277,626.988056420803,"ENSG00000275202",NA,NA
"2447",1.24766652490249,-1.38712205595822,28.0724361881303,3.9197231720804e-157,1.34352913755915e-156,348.099000247004,"ENSG00000256340",NA,NA
"2448",1.34683931948335,-1.3871686865221,37.9483409689317,8.3344486419822e-266,5.32596685066496e-265,598.029880243341,"ENSG00000235872",NA,NA
"2449",1.16413173649328,-1.38848970800206,40.3616759948647,1.07661685392009e-294,8.18584474444146e-294,664.493319868021,"ENSG00000259955",NA,NA
"2450",1.57244475201771,-1.39263873637825,26.2718622271756,1.9016334573022e-139,5.89424504333683e-139,307.420308975329,"ENSG00000177359",NA,NA
"2451",1.33334203644899,-1.39267513735738,31.2087198903272,1.11563658827471e-189,4.60947024163706e-189,422.934905642993,"ENSG00000257711",NA,NA
"2452",1.21988288239183,-1.39469082433844,30.2865804862365,6.79510372401763e-180,2.65885893905645e-179,400.434646417068,"ENSG00000184188",NA,NA
"2453",2.88408619126553,-1.39684785518902,84.7426172848497,0,0,1973.61248591985,"ENSG00000115163","CENPA","P49450"
"2454",1.28232710653846,-1.39729647775304,29.1234397050723,8.36438557366216e-168,3.05851780860606e-167,372.635781575222,"ENSG00000284121",NA,NA
"2455",1.97693624211128,-1.40421709050994,37.4261014977503,1.18422241909945e-259,7.3193443332365e-259,583.860488304114,"ENSG00000188060","RAB42","Q8N4Z0"
"2456",1.08386175650052,-1.4055285633839,16.7365528776324,1.24266170241847e-60,2.31999321424256e-60,126.401280985125,"ENSG00000258926",NA,NA
"2457",1.76114563278739,-1.40563097791911,40.5147057080338,1.50168844711236e-296,1.15459775209387e-295,668.749290345994,"ENSG00000258554",NA,NA
"2458",1.64128905532834,-1.40719523910865,25.2302686550034,1.40235471315136e-129,4.1137398652922e-129,284.737689425923,"ENSG00000223658","C1GALT1C1L","P0DN25"
"2459",1.45339785196105,-1.40998155625065,22.4724506438272,7.69589717105104e-105,1.92613509819006e-104,227.889367945565,"ENSG00000167664","TMIGD2","Q96BF3"
"2460",1.32151824110194,-1.41380391414819,26.3920399040578,1.32759741076319e-140,4.14471955712917e-140,310.098527308487,"ENSG00000218305","CDC14C","A4D256"
"2461",2.21033960297661,-1.41735459698012,61.7146193324914,0,0,1294.28802045011,"ENSG00000102384","CENPI","Q92674"
"2462",1.5972599755275,-1.42346231115039,54.9498496751279,0,0,1090.54627951371,"ENSG00000240898",NA,NA
"2463",1.12705522002145,-1.42452499623995,27.7238936159145,1.19306283957965e-153,4.01005643674371e-153,340.101823119669,"ENSG00000236924",NA,NA
"2464",1.42057436939862,-1.42784903924323,72.8298399248285,0,0,1627.04445412794,"ENSG00000284125",NA,NA
"2465",1.66470142084961,-1.43110590432128,21.0230945728243,1.05969410517621e-92,2.4481776188286e-92,199.99489329992,"ENSG00000171631","P2RY6","Q15077"
"2466",1.0722512356084,-1.43939297141081,22.3917334015159,3.78850476985159e-104,9.44569574077987e-104,226.329718859588,"ENSG00000250761",NA,NA
"2467",1.11780074152606,-1.43983868738272,48.8490615187817,0,0,908.771840036398,"ENSG00000260999",NA,NA
"2468",2.39473411706457,-1.44124408942028,66.0055997259301,0,0,1423.43189998496,"ENSG00000227077",NA,NA
"2469",1.13011050154949,-1.44332288783389,15.779425643503,2.61899046279667e-54,4.66852673977067e-54,111.900759563633,"ENSG00000167646","DNAAF3","Q8N9W5"
"2470",2.78504708269221,-1.44589449619746,47.3907697019482,0,0,865.886411955631,"ENSG00000255441",NA,NA
"2471",1.84611443532801,-1.44674138518012,46.3207087084841,0,0,834.632996832046,"ENSG00000273542","H4C12","P62805"
"2472",1.62037858421879,-1.44696450999612,63.5261392776096,0,0,1348.84951286669,"ENSG00000258300",NA,NA
"2473",1.27730004157997,-1.45496050661284,51.0628234844176,0,0,974.345187752404,"ENSG00000225462",NA,NA
"2474",1.77516865456619,-1.45923595861858,39.2935187862742,8.07878140662191e-282,5.66826844369157e-281,634.865439411829,"ENSG00000280441",NA,NA
"2475",3.60355254406799,-1.46074808153393,58.7522285167088,0,0,1204.98257673382,"ENSG00000224057",NA,NA
"2476",1.11570624179769,-1.46360192111221,38.8093459768959,4.9869217701429e-276,3.39461276082043e-275,621.562727488702,"ENSG00000163157","TMOD4","Q9NZQ9"
"2477",1.697892846268,-1.46465877443951,32.10235760037,2.54094926938622e-199,1.10701806881452e-198,445.097403878508,"ENSG00000051341","POLQ","O75417"
"2478",1.17674079803797,-1.46538309682375,32.5397438659423,4.26750096012282e-204,1.90929189705686e-203,456.100387040224,"ENSG00000224167",NA,NA
"2479",3.56548799325035,-1.46549680477777,68.411635769311,0,0,1495.5688680186,"ENSG00000075218","GTSE1","Q9NYZ3"
"2480",2.93264786648438,-1.46825841792787,59.366351746251,0,0,1223.49356225439,"ENSG00000165480","SKA3","Q8IX90"
"2481",1.29005148763167,-1.47016876844982,13.3243718627051,1.39289909619196e-39,2.22298588848324e-39,78.1513926613164,"ENSG00000213058",NA,NA
"2482",1.62757568863539,-1.4778400271622,42.9437452360272,0,0,737.28664387534,"ENSG00000171428","NAT1","P18440"
"2483",2.16736126887458,-1.47807267981141,89.1541093795481,0,0,2098.09056058796,"ENSG00000254270",NA,NA
"2484",4.23471821566303,-1.47867908860134,68.2484675333548,0,0,1490.69204327041,"ENSG00000169679","BUB1","O43683"
"2485",2.38691028474657,-1.4819580920661,60.9985842322184,0,0,1272.70049017541,"ENSG00000242327",NA,NA
"2486",1.04891276364584,-1.4821727739728,18.0257196646655,1.20280531022225e-69,2.39206532372906e-69,147.108356323306,"ENSG00000283787",NA,NA
"2487",1.12832817006625,-1.48531404611998,31.1674640115988,3.08267963807364e-189,1.27011829137887e-188,421.937446311753,"ENSG00000183586",NA,NA
"2488",2.82638560240207,-1.488734785696,72.3990806826238,0,0,1614.33405104013,"ENSG00000219773",NA,NA
"2489",1.41686529021793,-1.48894059419276,37.4027712499053,2.22543168205864e-259,1.37396429640555e-258,583.255568047042,"ENSG00000185664","PMEL","P40967"
"2490",1.59566263681071,-1.48956503541307,27.5583751053405,5.26027692203373e-152,1.75232311892022e-151,336.30174298661,"ENSG00000161640","SIGLEC11","Q96RL6"
"2491",1.89532528195565,-1.49306816568654,46.4168189456511,0,0,837.435674311167,"ENSG00000230113",NA,NA
"2492",2.70369388957039,-1.49347985349971,30.058958793867,1.66230591762669e-177,6.41769391737108e-177,394.902334683115,"ENSG00000248184",NA,NA
"2493",2.14820993656317,-1.50096666411607,38.0818623166108,2.19743072886681e-267,1.41777705505173e-266,601.650171117046,"ENSG00000228331",NA,NA
"2494",1.48158999752134,-1.50444164708484,56.19407756404,0,0,1127.9305896915,"ENSG00000218890",NA,NA
"2495",1.68440297016082,-1.50586095364165,40.3195078661189,3.49043817548628e-294,2.64172543206144e-293,663.315056163161,"ENSG00000214128","TMEM213","A2RRL7"
"2496",1.3868520429602,-1.50918449876644,28.7517991053504,5.29532525098395e-164,1.89434880522842e-163,363.897572288624,"ENSG00000259125",NA,NA
"2497",1.5240245427451,-1.51057058810773,48.2038019149725,0,0,889.766609177081,"ENSG00000269288",NA,NA
"2498",1.29876190264623,-1.51105599238622,42.877742015596,0,0,735.413282009337,"ENSG00000250444",NA,NA
"2499",1.76900352371329,-1.51292119896449,31.515029020422,5.75162916025997e-193,2.41875086402486e-192,430.493958023473,"ENSG00000233893",NA,NA
"2500",1.04041350413109,-1.51386201516817,30.9302680290159,1.04757304678084e-186,4.2537676906087e-186,416.122759364733,"ENSG00000230397",NA,NA
"2501",2.60009131415686,-1.51550206630232,32.5650815989836,2.25154338725915e-204,1.00847163456452e-203,456.700406261747,"ENSG00000165409","TSHR","P16473"
"2502",1.36268113885574,-1.51616261698432,18.5165580851449,3.1771208264916e-73,6.47578220724868e-73,155.300015028367,"ENSG00000163331","DAPL1","A0PJW8"
"2503",1.48506303948829,-1.51966145648273,41.6802401577694,9.11555256514113e-311,7.56146530211515e-310,701.46836038527,"ENSG00000273299",NA,NA
"2504",1.50584745991212,-1.52127828855051,34.9742571052915,2.69982754680961e-231,1.42123092776279e-230,518.655487176545,"ENSG00000215900",NA,NA
"2505",1.73487524854999,-1.52293137181603,72.685876567597,0,0,1622.78841564839,"ENSG00000258988",NA,NA
"2506",6.94707604444753,-1.52404858456098,79.2966164582507,0,0,1816.92637504076,"ENSG00000131747","TOP2A","P11388"
"2507",1.31198791736869,-1.52536924015564,42.5948777822912,5.03946958758071e-322,4.45647212548804e-321,727.36858722612,"ENSG00000260668",NA,NA
"2508",1.8043469889897,-1.52724804217884,25.1591788383975,6.46006383805137e-129,1.88635745121303e-128,283.224763642726,"ENSG00000117091","CD48","P09326"
"2509",1.1351066777076,-1.52771176962785,39.0410741673158,8.51383885057192e-279,5.88528018427397e-278,627.932306999616,"ENSG00000248794",NA,NA
"2510",2.15543493532097,-1.53037871931057,13.3369783454193,1.1856208935732e-39,1.89347338588567e-39,78.2719606383263,"ENSG00000164112","SMIM43","Q4W5P6"
"2511",1.56007670155962,-1.53203563547606,43.9462887444943,0,0,765.962210463953,"ENSG00000251235",NA,NA
"2512",1.35547242254371,-1.5359275688496,20.6478448824335,1.16356023318138e-89,2.63757227637846e-89,193.046446958746,"ENSG00000225473",NA,NA
"2513",1.36239656251484,-1.53645928843498,16.1146868097179,1.73542983743953e-56,3.14239597636323e-56,116.896413278872,"ENSG00000255980",NA,NA
"2514",3.51336156208667,-1.5401682479512,56.0398405261852,0,0,1123.30216449608,"ENSG00000255443",NA,NA
"2515",2.03043795561041,-1.54267560389719,21.7853968546911,5.22164120312507e-99,1.25766395044218e-98,214.483919972962,"ENSG00000179593","ALOX15B","O15296"
"2516",3.57924752174665,-1.54281582431716,51.4418111870253,0,0,985.618079444558,"ENSG00000066279","ASPM","Q8IZT6"
"2517",1.08311676016863,-1.54635157736812,32.0898937839146,3.47164335229078e-199,1.51108779551965e-198,444.825098691064,"ENSG00000250848",NA,NA
"2518",1.0111624379314,-1.54938706776355,16.8177276059841,3.49477327753819e-61,6.55334171630793e-61,127.701958340085,"ENSG00000166148","AVPR1A","P37288"
"2519",1.66890528181963,-1.55305582463542,44.5973855768544,0,0,784.690396500797,"ENSG00000272767",NA,NA
"2520",1.71037476377214,-1.55474641414007,16.6602601884919,4.07461015096397e-60,7.58190711921255e-60,125.20376279258,"ENSG00000186188","FFAR4","Q5NUL3"
"2521",1.73214122708628,-1.55669336957033,62.0229066720745,0,0,1303.56106738547,"ENSG00000215268",NA,NA
"2522",1.13318182646879,-1.56067581132692,27.7607675660623,5.12233485401403e-154,1.72582241859683e-153,340.959728142196,"ENSG00000255725",NA,NA
"2523",1.38393658029483,-1.56299902701061,27.3810727954277,2.98736749902327e-150,9.86154385199558e-150,332.288262257798,"ENSG00000225811",NA,NA
"2524",1.47652619320983,-1.5658849169582,40.6988742588371,8.71036508275358e-299,6.78253857899716e-298,673.911776022965,"ENSG00000215007",NA,NA
"2525",2.40532052142711,-1.56746654244852,62.4743179854058,0,0,1317.17695242028,"ENSG00000213613",NA,NA
"2526",1.67625625792939,-1.56771326770152,44.6415793205179,0,0,785.966541046677,"ENSG00000272917",NA,NA
"2527",2.88027906158505,-1.56960623982807,45.7629072752133,0,0,818.40319904007,"ENSG00000275719",NA,NA
"2528",1.55613790657273,-1.57524408794568,42.7951628145825,0,0,733.063473451423,"ENSG00000261779",NA,NA
"2529",1.49012871460963,-1.5823446793165,44.585403279857,0,0,784.348686445973,"ENSG00000235400",NA,NA
"2530",1.04517590000664,-1.58437114222554,32.6686790262168,1.64383612101234e-205,7.41601453115448e-205,459.374828966623,"ENSG00000278916",NA,NA
"2531",1.63195054959022,-1.59110662163969,25.9905468823264,9.35901963642298e-137,2.85550268794003e-136,301.25748123723,"ENSG00000070190","DAPP1","Q9UN19"
"2532",1.23548329560292,-1.59645934715857,36.6864095229796,5.28041991381128e-251,3.11489308319132e-250,564.003735684573,"ENSG00000224155",NA,NA
"2533",1.07615841952294,-1.60595019585373,23.4367922544173,2.97163424642975e-113,7.89110251612454e-113,247.273924042206,"ENSG00000163121","NEURL3","Q96EH8"
"2534",3.00813097648678,-1.61163384798821,29.1440459878542,5.13768432248974e-168,1.88109320760451e-167,373.083933345998,"ENSG00000237541","HLA-DQA2","P01906"
"2535",1.60822639916295,-1.61203039216331,31.8997410960901,4.02461142597394e-197,1.73031793339339e-196,440.064245341641,"ENSG00000178723",NA,NA
"2536",2.49540056315528,-1.61606760155287,24.0355451136678,1.31462407113386e-118,3.61187175081877e-118,259.515881422938,"ENSG00000128342","LIF","P15018"
"2537",1.20176130084841,-1.61687864691449,33.2708020901095,3.7247423638237e-212,1.74894717113387e-211,474.654643321195,"ENSG00000230260",NA,NA
"2538",2.5755539150435,-1.61812809451727,31.8573626099786,1.15830740200411e-196,4.96778884082379e-196,438.977761450882,"ENSG00000160791","CCR5","P51681"
"2539",1.21449501111421,-1.63066136406688,17.6739338348666,3.94045752442822e-67,7.71146548845972e-67,141.343641131447,"ENSG00000228078",NA,NA
"2540",1.91604984855653,-1.63067762268967,34.6168103621765,3.07513366350809e-227,1.58492434173355e-226,509.324545431561,"ENSG00000260978",NA,NA
"2541",1.56117798267914,-1.63172791912947,33.9514918298884,9.59466073576839e-220,4.70089825160776e-219,492.096776817682,"ENSG00000121211","MND1","Q9BWT6"
"2542",1.82170580572811,-1.63188049158118,26.0315974258986,3.79857582610216e-137,1.16149635871853e-136,302.156576379127,"ENSG00000225210",NA,NA
"2543",1.87691817701041,-1.6354250551617,48.4761813762464,0,0,897.781742399619,"ENSG00000235489",NA,NA
"2544",1.35328826412776,-1.63597889067901,23.3602836678775,1.41264042854527e-112,3.73428079392983e-112,245.713183896513,"ENSG00000237424",NA,NA
"2545",1.83248573974612,-1.64059458404662,38.4767386509775,4.55478393163884e-272,3.02349357012972e-271,612.445357439793,"ENSG00000259544",NA,NA
"2546",1.31841046423149,-1.64094055651394,24.4627450437274,1.73417480806314e-122,4.87475167039792e-122,268.485071131848,"ENSG00000234661",NA,NA
"2547",6.30692108887563,-1.64387535806575,77.9889315113735,0,0,1778.83695847112,"ENSG00000148773","MKI67","P46013"
"2548",1.06799288255908,-1.64455051723258,15.2450234603149,6.4405226740451e-51,1.11977359854187e-50,104.165408312542,"ENSG00000139572","GPR84","Q9NQS5"
"2549",1.00535646105332,-1.65121924618926,14.6736744046217,2.0952755017615e-47,3.54694886440954e-47,96.1357949613875,"ENSG00000100385","IL2RB","P14784"
"2550",1.18003719436152,-1.65455058984214,44.3965249179681,0,0,778.914553275422,"ENSG00000229241",NA,NA
"2551",1.20982741424793,-1.65622617425443,30.0590507031977,1.65862684829657e-177,6.40437063714515e-177,394.980844404364,"ENSG00000238193",NA,NA
"2552",2.04542841369226,-1.65815786807841,55.4776749563538,0,0,1106.39584036285,"ENSG00000213376",NA,NA
"2553",1.23792860432482,-1.65877605369978,63.8375439051078,0,0,1358.18181503193,"ENSG00000280247",NA,NA
"2554",2.9819735641136,-1.66238385659798,44.6627561971309,0,0,786.566062036978,"ENSG00000187546","AGMO","Q6ZNB7"
"2555",1.55812053813374,-1.66250909536245,27.4021547484484,1.84963478784421e-150,6.11874354475465e-150,332.776026056074,"ENSG00000241572",NA,NA
"2556",2.76243809890758,-1.6638215089013,79.8255001529462,0,0,1832.19872564404,"ENSG00000230580",NA,NA
"2557",3.54398207262434,-1.67401622754549,45.187107080239,0,0,801.710516617397,"ENSG00000187474","FPR3","P25089"
"2558",1.14101715187202,-1.67503545670494,9.76686546332037,2.92487193562568e-22,4.0407123778811e-22,38.6258501364746,"ENSG00000258548",NA,NA
"2559",1.3229461550503,-1.67821550014277,35.3808486344457,6.19554500687697e-236,3.35127544303792e-235,529.348308058227,"ENSG00000278367",NA,NA
"2560",2.72880157921724,-1.68294734210248,65.3565646376132,0,0,1403.91851207152,"ENSG00000283475",NA,NA
"2561",1.19653810109482,-1.68475970485728,44.5830818729438,0,0,784.2893214798,"ENSG00000244490",NA,NA
"2562",1.76849745491597,-1.6882228600345,23.8376104203549,7.93694046120547e-117,2.15616632362798e-116,255.458811671526,"ENSG00000197635","DPP4","P27487"
"2563",1.44177574209467,-1.68849217208647,39.6919924370804,1.31860938768406e-286,9.54258582391257e-286,645.901469134905,"ENSG00000258925",NA,NA
"2564",2.72429319901165,-1.69761512873249,41.359031763658,7.80490712616092e-307,6.34860913080743e-306,692.412692149166,"ENSG00000092853","CLSPN","Q9HAW4"
"2565",1.05543796046966,-1.70875323441927,27.8123339734241,1.56831469544137e-154,5.30051857646826e-154,342.164779767286,"ENSG00000241293",NA,NA
"2566",1.02326566483076,-1.71219391522675,21.7938761085346,4.43279606577382e-99,1.06784901107467e-98,214.73463113478,"ENSG00000111199","TRPV4","Q9HBA0"
"2567",1.01971527580957,-1.71435562682512,31.8734865588668,7.74797585230363e-197,3.32602681481171e-196,439.44479024728,"ENSG00000265798",NA,NA
"2568",1.14505029047383,-1.71695412190855,6.3717675765877,2.10239683800027e-10,2.55909488530473e-10,11.74182335178,"ENSG00000171509","RXFP1","Q9HBX9"
"2569",2.24906662556299,-1.71818996139602,28.2544990538862,5.7886514577477e-159,2.00468110856065e-158,352.310799076669,"ENSG00000259863",NA,NA
"2570",1.16507884903794,-1.72023854295875,33.3722206497774,2.78936445359493e-213,1.31878370925227e-212,477.253512789527,"ENSG00000239345",NA,NA
"2571",2.37539849214138,-1.72031328605628,36.6097264524888,4.11938653253576e-250,2.41832018496909e-249,561.930508143504,"ENSG00000168995","SIGLEC7","Q9Y286"
"2572",3.65015939175381,-1.72898865333289,59.99228633939,0,0,1242.35903109241,"ENSG00000135476","ESPL1","Q14674"
"2573",1.55656629623672,-1.73394819195845,23.3644545066393,1.29767273302195e-112,3.43198197895106e-112,245.788237312938,"ENSG00000283559",NA,NA
"2574",1.57459516141338,-1.73462640077453,54.4875318489703,0,0,1076.66156138311,"ENSG00000276089",NA,NA
"2575",1.67233940961771,-1.73555303284658,44.1958683563989,0,0,773.138073838065,"ENSG00000236792",NA,NA
"2576",1.04516728899944,-1.73873566425658,12.6771841719063,4.53112330005678e-36,7.03585749832961e-36,70.1635961588209,"ENSG00000137142","IGFBPL1","Q8WX77"
"2577",2.97268898640032,-1.73902801442585,41.5691902573107,2.09218909392664e-309,1.72176370364496e-308,698.329038744736,"ENSG00000105851","PIK3CG","P48736"
"2578",1.34186182406355,-1.74004375132512,41.5793928067257,1.56903053191535e-309,1.29274672258366e-308,698.641681830318,"ENSG00000283016",NA,NA
"2579",1.27380464357849,-1.75341745589651,19.8375932859231,3.04397166782643e-83,6.62725288523675e-83,178.349898435791,"ENSG00000254389",NA,NA
"2580",1.04829189839077,-1.76163377210794,56.956761577553,0,0,1150.84564909643,"ENSG00000244036",NA,NA
"2581",2.16149308331484,-1.76334916683392,48.5449490898566,0,0,899.808161001609,"ENSG00000278903",NA,NA
"2582",2.16465665269061,-1.76500519575943,46.2443188688401,0,0,832.416596643894,"ENSG00000259218",NA,NA
"2583",1.39876951338649,-1.7650299367205,36.3665434472642,2.74425196891355e-247,1.58485913276684e-246,555.467343693375,"ENSG00000262519",NA,NA
"2584",1.96031319091999,-1.76601784794616,28.5301446815123,9.47501687757704e-162,3.34274404957263e-161,358.733367770641,"ENSG00000104415","CCN4","O95388"
"2585",2.52827480491072,-1.76761080150293,48.2584556348589,0,0,891.373571686597,"ENSG00000243538",NA,NA
"2586",1.58361761876551,-1.77359201680216,18.232258420238,3.83909851313388e-71,7.71805306438649e-71,150.542684803094,"ENSG00000174226","SNX31","Q8N9S9"
"2587",2.71031824954204,-1.77729940741923,37.8968835626342,3.37870167295248e-265,2.15077225742083e-264,596.633154280744,"ENSG00000261795",NA,NA
"2588",1.05469316217676,-1.77957799657774,34.7273301589631,1.72123729243174e-228,8.92862034623883e-228,512.246494160071,"ENSG00000250853",NA,NA
"2589",1.56024079197151,-1.78382881047107,62.1867955502473,0,0,1308.4659718079,"ENSG00000278610",NA,NA
"2590",1.07642760497776,-1.78602680130188,26.7004197704436,1.3813921195154e-143,4.39326190099366e-143,317.019320839006,"ENSG00000248925",NA,NA
"2591",2.06660132228112,-1.7902196455837,29.4853148608587,1.55546364443584e-171,5.82189598401944e-171,381.231572901299,"ENSG00000086991","NOX4","Q9NPH5"
"2592",2.24277136838323,-1.79054158266948,55.6025472462699,0,0,1110.14450610816,"ENSG00000233057",NA,NA
"2593",1.13812610216243,-1.79277263624004,10.4200484942725,4.50898290103094e-25,6.39432984232565e-25,45.060337057875,"ENSG00000232560",NA,NA
"2594",1.73030118795485,-1.79335376215207,12.6410506430098,7.04132514434026e-36,1.09179617167116e-35,69.7122454572481,"ENSG00000179520","SLC17A8","Q8NDX2"
"2595",3.32851223410255,-1.79751057561585,61.795582465197,0,0,1296.71705026193,"ENSG00000093009","CDC45","O75419"
"2596",2.08412227129698,-1.80192800512844,65.3866611686069,0,0,1404.7898265061,"ENSG00000223825",NA,NA
"2597",1.25477679425734,-1.80240498361605,32.9621785506302,9.66247931483225e-209,4.44265198429957e-208,466.821701376152,"ENSG00000238132",NA,NA
"2598",1.52407649129468,-1.80681163070558,33.9951977566101,3.10465818287239e-220,1.52671973934981e-219,493.243291839834,"ENSG00000235023",NA,NA
"2599",2.11787924231635,-1.8101415924638,50.3405009687141,0,0,952.89047395448,"ENSG00000249026",NA,NA
"2600",1.81279082694385,-1.81029701189998,33.775666188168,8.9129830149303e-218,4.32091937286305e-217,487.580912662841,"ENSG00000233038",NA,NA
"2601",1.09505339102712,-1.81105555047824,36.0653727755107,8.37783758095885e-244,4.73322538100088e-243,547.466665942299,"ENSG00000247363",NA,NA
"2602",2.28539336386409,-1.81367261139859,25.3081270176281,2.62311373988306e-130,7.72544689555028e-130,286.441343883362,"ENSG00000169385","RNASE2","P10153"
"2603",2.03298098076664,-1.81566261086162,46.1820608823017,0,0,830.605702329078,"ENSG00000230747",NA,NA
"2604",1.04602624656397,-1.81809945256373,25.2952274546518,3.46375411055099e-130,1.01927008667115e-129,286.23032712246,"ENSG00000237234",NA,NA
"2605",2.38034949442314,-1.82326742933051,79.9012650112369,0,0,1834.33285428848,"ENSG00000265273",NA,NA
"2606",2.04095108322925,-1.82555415341398,54.6477853921903,0,0,1081.47152441855,"ENSG00000248578",NA,NA
"2607",1.51726357306864,-1.82563335056552,32.0287310887987,1.60409499680139e-198,6.95405024165294e-198,443.313020890053,"ENSG00000278996",NA,NA
"2608",1.53572294959886,-1.82575612384263,36.587725426701,7.42409456571435e-250,4.35109896286147e-249,561.377497859924,"ENSG00000270075",NA,NA
